Manx,/dʒaun/
Manx,/erʲu/
Manx,/brɛːrʲ/
Manx,/klɨəʃ/
Manx,[ˈrɛðən]
Manx,/ˈundu/
Manx,/mai.an/
Manx,/speːrʲ/
Manx,/məˈlʲiənə/
Manx,/friːl/
Manx,/ˈdʒiːrax/
Manx,/ˈundusən/
Manx,/meːr/
Manx,/slʲuː/
Manx,/uː/
Manx,/ɡriən/
Manx,/driːm/
Manx,/ˈundʒi/
Manx,/dʒiˈnʲeːr/
Manx,/rʲuː/
Manx,/krɨəx/
Manx,/jiən/
Manx,/səːr/
Manx,/kəːlʲ/
Manx,/əi/
Manx,/kuʃaɡ/
Manx,[bɛᵈn]
Manx,/ˈeɡʲə/
Manx,/aməs/
Manx,/brɛːɡ/
Manx,/prins/
Manx,/ˈsəːxən/
Manx,/miː/
Manx,/bas/
Manx,/tutʲ/
Manx,/ɡuː.aɡ/
Manx,/edax/
Manx,/ma/
Manx,/ˈdolʲaɡ/
Manx,/mɛːrʲəʃ/
Manx,/feːr/
Manx,/kləːʃ/
Manx,/strɛːdʲ/
Manx,/pəːrt/
Manx,/rax/
Manx,/d͡ʒiːs/
Manx,/runʲ/
Manx,[ɡyːl]
Manx,/ʃeː/
Manx,/troːxan/
Manx,/ruːst/
Manx,/reː/
Manx,/ˈund(e)u(ə)ʃ/
Manx,/atʲ/
Manx,/bəˈruːs/
Manx,/dɛːu/
Manx,/oː/
Manx,[ɛi]
Manx,/edər/
Manx,/səːl/
Manx,/faur/
Manx,/ʃnʲaxtə/
Manx,/ɡrũːʃ/
Manx,/ˈkau.an/
Manx,/ʃuːr/
Manx,/kabəlʲ/
Manx,/reːnʲ/
Manx,/boːlə/
Manx,/baur/
Manx,/bɛːr/
Manx,[nəːi]
Manx,/ˈenəm/
Manx,/loŋ/
Manx,[ˈkaːɣə]
Manx,/feːm/
Manx,/kraut/
Manx,/lox/
Manx,[ˈʃaːsu]
Manx,/fer/
Manx,/rʲiː/
Manx,/bləːst/
Manx,[flʲaː]
Manx,/eu/
Manx,/ɡɨə/
Manx,/ˈɛːrʲu/
Manx,/aˈrɛːn/
Manx,/ɡlʲonə/
Manx,/tʃeː/
Manx,/kʲeːrʲ/
Manx,/roːn/
Manx,/ˈd͡ʒanu/
Manx,/əːrd/
Manx,/ulʲə/
Manx,/ain/
Manx,/pɛːrt/
Manx,[lɛːn]
Manx,/ɡlaʃtʲənʲ/
Manx,/ʃiːlnɛ̃ːu/
Manx,[rɔˈlɛːɡ]
Manx,/dəːr/
Manx,/ˈund(e)u/
Manx,/triː/
Manx,/taˈluːnʲ/
Manx,/ɛːs/
Manx,/tenʲu/
Manx,[ˈd̪olʲaɡ]
Manx,/lux/
Manx,/praʃ/
Manx,/oːn/
Manx,/dau̯/
Manx,[ˈfɛʒaɡ]
Manx,/feˈsɛːɡ/
Manx,/oːɣən/
Manx,/ɛːnrətʲ/
Manx,/na/
Manx,/kaɡʲnʲə/
Manx,/ˈbolan/
Manx,/ˈɡʲilʲə/
Manx,/riː/
Manx,/bolɡ/
