North Levantine Arabic,[ʔeˈʃarp]
North Levantine Arabic,/laj.muːn/
North Levantine Arabic,/baʔa/ [bæʔæ]
North Levantine Arabic,/mʔasˤsˤ/
North Levantine Arabic,/ˈʕeː.le/
North Levantine Arabic,/tnaʔ.waz/
North Levantine Arabic,[-ˈleːb ~ -ˈlɛːb]
North Levantine Arabic,/ʕabukra/
North Levantine Arabic,/birt.ʔaːn/
North Levantine Arabic,/ba.ˈleːʃ/
North Levantine Arabic,/ˈhaj.de/
North Levantine Arabic,-e]
North Levantine Arabic,/miz.wiʔ/
North Levantine Arabic,/doːˈlaːɾ/
North Levantine Arabic,/mardˤaːn/
North Levantine Arabic,/-ʃ/
North Levantine Arabic,/bad.di/
North Levantine Arabic,/ðˤruːri
North Levantine Arabic,[ˈbədːi]
North Levantine Arabic,/ʕi.ʒiq/
North Levantine Arabic,/broː.va/
North Levantine Arabic,/ta.baʕ/
North Levantine Arabic,[ˈʃæŋ.ɡæl]
North Levantine Arabic,/rfiːʔ/
North Levantine Arabic,/lib.neː.ˈnij.je/
North Levantine Arabic,/karkar/
North Levantine Arabic,[maʕkaˈɾoːne]
North Levantine Arabic,/m.fal.lis/
North Levantine Arabic,/voːd.ka/
North Levantine Arabic,/ˈhaj.ked/ [ˈhai̯ked]
North Levantine Arabic,[ˈʔɨbən]
North Levantine Arabic,[ˈdɪɣ.ɾi]
North Levantine Arabic,/da.ʔar/
North Levantine Arabic,/ʔaː.sif/
North Levantine Arabic,/beː.ʒuːʔ/
North Levantine Arabic,/tel.vɪzˈjɔːn/
North Levantine Arabic,-lᵊs]
North Levantine Arabic,[ˈbæɾke]
North Levantine Arabic,/ɡul-/
North Levantine Arabic,/ħuːħu/
North Levantine Arabic,/ʔatˤː/
North Levantine Arabic,/daːr/
North Levantine Arabic,/təbse/
North Levantine Arabic,/nataʃ/
North Levantine Arabic,/ʔin.ɡi.naːr/
North Levantine Arabic,[seː.da]
North Levantine Arabic,/baw.mar/
North Levantine Arabic,/ħʒeːb/
North Levantine Arabic,/ʕajn/
North Levantine Arabic,/sˤɑˈlɑːt/
North Levantine Arabic,/ɡel-/
North Levantine Arabic,[bɪɾtˈqæːn]
North Levantine Arabic,/qaːl/
North Levantine Arabic,/bal.ˈluːtˤ/ [bɑɫ.ˈɫuːtˤ]
North Levantine Arabic,[joːm]
North Levantine Arabic,/ʕwajˈneːt/
North Levantine Arabic,/ɡiː.doːn/
North Levantine Arabic,/da.qar/
North Levantine Arabic,/sˤoː.bja/
North Levantine Arabic,/ʃaɣ.le/
North Levantine Arabic,/sˤub.baːtˤ/
North Levantine Arabic,[ˈʃaɾ.ɾaʒ]
North Levantine Arabic,/baɾˈfaːn/
North Levantine Arabic,/tnaq.waz/
North Levantine Arabic,[ˈsaŋɡaɾi]
North Levantine Arabic,/zat/
North Levantine Arabic,/ðˤaruːri
North Levantine Arabic,/hoː.niːk(ɪ)/
North Levantine Arabic,/ʒa.qar/
North Levantine Arabic,[pa.ɾa.vɑːn]
North Levantine Arabic,[ʒaɾˈdoːn]
North Levantine Arabic,/ɣraːdˤ/
North Levantine Arabic,[mɛːt]
North Levantine Arabic,[ˈbɾoːva]
North Levantine Arabic,/birt.qaːn/
North Levantine Arabic,/ɡuw.waːd/
North Levantine Arabic,/mazjate/ [ˈmaz.ja.te]
North Levantine Arabic,/tˤabbuneːje/
North Levantine Arabic,/waqt/
North Levantine Arabic,/tˤ.nɑʕʃ/
North Levantine Arabic,/din.je/
North Levantine Arabic,[ʔenɡɪˈnaːɾ]
North Levantine Arabic,/ʔaːl/ [ʔæːl]
North Levantine Arabic,[mɑːt]
North Levantine Arabic,/naħ.na/
North Levantine Arabic,/ɡiːr/
North Levantine Arabic,/m.ʔan.ɡar/ [m.ʔaŋ.ɡar]
North Levantine Arabic,[maˈkiːna]
North Levantine Arabic,/qaws/
North Levantine Arabic,/ba.na.doː.ra/
North Levantine Arabic,/saː.da/
North Levantine Arabic,/suːbaɾˈmaːɾkᵊt/
North Levantine Arabic,/seːf/
North Levantine Arabic,/ħʒaːb/
North Levantine Arabic,[ˈtˤɑː.be]
North Levantine Arabic,/n.kat.ta.rit/
North Levantine Arabic,/ɣraːðˤ/
North Levantine Arabic,/ɡaː.zoːn/
North Levantine Arabic,/pan.nak/
North Levantine Arabic,/miz.wiq/
North Levantine Arabic,[zeːˈruː.be]
North Levantine Arabic,[tabˈloː]
North Levantine Arabic,/ʔuː.dˤa/
North Levantine Arabic,/naq.qaz/
North Levantine Arabic,/naʔ.ʔaz/
North Levantine Arabic,[pˈsajne]
North Levantine Arabic,/qar.qeʕ/
North Levantine Arabic,/ˈhaj.di/
North Levantine Arabic,/kaʕk/
North Levantine Arabic,/ba.na.duː.ra/
North Levantine Arabic,/ʔaʕad/
North Levantine Arabic,/baː.ʒuːq/
North Levantine Arabic,[ɡiː.dɔːn]
North Levantine Arabic,/sˤa.ˈbˤaː.ħo/ [sˤɑ.ˈbˤɑː.ħo]
North Levantine Arabic,[ɣɪnˈnijje]
North Levantine Arabic,/zawʔ/
North Levantine Arabic,/qaː.ðˤaːn/
North Levantine Arabic,-ni/
North Levantine Arabic,/ɡriːb/
North Levantine Arabic,/ba.ka.ra/
North Levantine Arabic,/dˤuvdaʕ/ [ˈdˤʊv.daʕ]
North Levantine Arabic,/xa(ː)ˈʃuːʔa/
North Levantine Arabic,[ban.nak]
North Levantine Arabic,[ˈbɾaːvo]
North Levantine Arabic,/qaː.zˤaːn/
North Levantine Arabic,[dɪn.ja]
North Levantine Arabic,[ˈsˤɑ.ħɪn]
North Levantine Arabic,[ɣanˈnijje]
North Levantine Arabic,/ʃaw.wab/
North Levantine Arabic,/ɡraː.maː.tiːk/
North Levantine Arabic,/tʃah.had/
North Levantine Arabic,[dɪn.je]
North Levantine Arabic,[ɡatˈtoː]
North Levantine Arabic,[n.ˈkæt.ta.ɾɪt
North Levantine Arabic,[ˈdɪɣ.ɾe]
North Levantine Arabic,/duːˈlaːb/
North Levantine Arabic,/ni.qiz/
North Levantine Arabic,/va.ran.da/
North Levantine Arabic,/lib.neːn/
North Levantine Arabic,/ħi.lu/
North Levantine Arabic,/ʔan.ɡar/ [ʔaŋ.ɡaɾ]
North Levantine Arabic,/m.ʔan.ɡir/ [m.ʔaŋ.ɡer
North Levantine Arabic,/ʃan.ɡal/
North Levantine Arabic,[bænæduːɾɑ]
North Levantine Arabic,/miːn/
North Levantine Arabic,n.ˈdˤɑb(b)]
North Levantine Arabic,/ħaɡara baɡara/
North Levantine Arabic,/libˈneː.ne
North Levantine Arabic,/ʕa.ʒaq/
North Levantine Arabic,/zoːʔ/
North Levantine Arabic,/ʒanaːrik/
North Levantine Arabic,/ɡar.rab/
North Levantine Arabic,/diʒʒ/
North Levantine Arabic,/za.ʔar/
North Levantine Arabic,/raɡ.laʒ/
North Levantine Arabic,/kaz.duː.ra/
North Levantine Arabic,[mˈfæl.lɪs
North Levantine Arabic,[ˈɡaːto]
North Levantine Arabic,/ˈħadd/
North Levantine Arabic,/ˈbal.latˤ/ [ˈbɑɫ.ɫɑtˤ]
North Levantine Arabic,[bænædɔːɾɑ]
North Levantine Arabic,/sand.wiː.ʃe/
North Levantine Arabic,/bsajne/
North Levantine Arabic,/ʕeːn/
North Levantine Arabic,/pas.pɔːr/
North Levantine Arabic,[tɪˈjɑːɾɑ]
North Levantine Arabic,/ma.kiː.na/
